frequency_MHz,experimental_data,reference_full_data_fit,adaptive_fit_30_points,adaptive_fit_40_points,adaptive_fit_50_points,adaptive_fit_60_points,adaptive_fit_70_points,adaptive_fit_80_points,adaptive_fit_90_points
2799.5,0.9966814372506748,0.9977075087164438,0.9968368292931971,0.997703881515354,0.9980641491596856,0.9979230776915171,0.9977128724649115,0.9975962816682598,0.997672177002725
2800.0,0.995907622021016,0.9973269208617433,0.9962442056196162,0.9971818870910899,0.997645729631461,0.9975142241238489,0.9973127515058257,0.9972056550896734,0.9972809350106703
2800.5,0.9957939522833756,0.9968625785944822,0.9955726533785241,0.9965560183605573,0.9971337602721204,0.9970150599545441,0.9968266251309847,0.9967320905602509,0.9968056037471306
2801.0,0.9945739996118532,0.9963006854636264,0.9948185921262206,0.9958146170544736,0.9965144726705039,0.9964119853361071,0.9962413283385739,0.9961625731505553,0.996232981650006
2801.5,0.9939090044500911,0.9956272069841088,0.9939797493119634,0.9949472774105673,0.9957744661375946,0.9956916098469889,0.9955437403277672,0.9954839797798145,0.9955497904557365
2802.0,0.9932440109278599,0.9948285377511591,0.9930554531767642,0.9939456375628206,0.9949015046233356,0.9948414996538691,0.9947214566783218,0.994683704609271,0.9947433247641302
2802.5,0.992136507396008,0.9938923090736337,0.9920469120691642,0.9928042289864223,0.9938854387849121,0.9938510497655723,0.9937635805648363,0.9937504036191374,0.9938022246620598
2803.0,0.9920228430077794,0.9928083052656967,0.9909574650300271,0.9915213364371435,0.9927192107988024,0.9927124427092024,0.9926615993331549,0.9926748280440729,0.9927173396762299
2803.5,0.9911365989908917,0.991569441101197,0.989792787670446,0.9900998110204399,0.9913998830853068,0.9914216395326321,0.9914102994132622,0.9914507037963745,0.9914826388890174
2804.0,0.9898078471463588,0.9901727424397168,0.9885610373945429,0.9885477737359689,0.9899296197602097,0.9899793379859074,0.9900086640728093,0.9900756066607036,0.9900961136024037
2804.5,0.9893641175121205,0.9886202717344981,0.9872729230274099,0.9868791480671891,0.9883165447943971,0.9883918298031612,0.9884606989815373,0.9885517853104767,0.9885606198174519
2805.0,0.9880353711285621,0.9869199558393478,0.9859416859660092,0.9851139695694519,0.9865754071005225,0.9866716981683987,0.9867761443892198,0.9868869010338069,0.9868846228690823
2805.5,0.98659418736801,0.9850863107035714,0.9845829830753113,0.9832784386590226,0.984728002972027,0.9848383210464279,0.9849710637507708,0.9850946889270279,0.9850828401819688
2806.0,0.9841591780982969,0.9831411184831165,0.9832146656214337,0.9814047086708464,0.9828033412156679,0.9829181869677716,0.9830683478044226,0.9831956015600575,0.9831768316911925
2806.5,0.9809479735284605,0.9811141900152153,0.9818564534034923,0.9795304298386215,0.9808375816112258,0.9809450816884827,0.9810982335149773,0.981217565094277,0.9811956539410309
2807.0,0.9782880967480851,0.9790444097881973,0.9805295086730521,0.9776980902052738,0.9788738184161199,0.9789602482922488,0.9790989847757949,0.9791970314716294,0.9791767470660047
2807.5,0.9764044259153248,0.9769812390324852,0.9792559201041767,0.975954187542469,0.9769617854449176,0.977012617845993,0.9771178609263949,0.9771804825639936,0.9771672021603002
2808.0,0.9751881452952047,0.9749866127744622,0.9780581126395909,0.9743482073824933,0.9751574739929043,0.975159080679027,0.9752123131911409,0.9752263150983668,0.9752253498459581
2808.5,0.973746988031122,0.9731365446695246,0.976958204107523,0.9729312564228744,0.9735224195827967,0.9734644370036983,0.9734508843730714,0.9734064659089953,0.9734220855578547
2809.0,0.9718633297623688,0.9715207208003015,0.9759773337034272,0.9717540410909534,0.9721220289054419,0.9720001258104389,0.9719125332773537,0.9718062033077494,0.9718404810057306
2809.5,0.97075587170015,0.970237396528009,0.9751349904219536,0.9708638172864149,0.9710219778487597,0.9708403400164098,0.9706824080018115,0.9705196257515561,0.9705714070415142
2810.0,0.9699784804295825,0.9693812896327558,0.9744483710351587,0.9703001819023536,0.9702818921737517,0.9700543482316741,0.9698423502188052,0.9696386845336675,0.9697031429881797
2810.5,0.9689834666880874,0.9690253040597379,0.9739317970639213,0.9700902446044352,0.9699467285449319,0.9696954742476075,0.9694566291825097,0.9692362537303513,0.9693054576629007
2811.0,0.9693123354585537,0.9692021404226023,0.9735962183141809,0.9702445259884137,0.9700382584483649,0.9697899306696208,0.9695571932610023,0.9693484641087174,0.9694130164396496
2811.5,0.9704210222176106,0.9698948604006317,0.9734488270041689,0.9707551768414148,0.9705502900620718,0.9703304597747316,0.9701351948072575,0.9699645944712374,0.9700158515773916
2812.0,0.971747329826018,0.9710418612091095,0.9734928014726539,0.9715973163508984,0.9714500701720776,0.9712781500733098,0.9711434099375453,0.9710301598718099,0.9710621856720641
2812.5,0.9721886326857253,0.9725533243683625,0.9737271922234988,0.9727328841467844,0.9726851233708222,0.9725714312312639,0.972508186447305,0.9724614147847737,0.9724719858673087
2813.0,0.972517495883573,0.9743304393748508,0.974146956012865,0.9741154619189786,0.9741922292376319,0.9741377387367652,0.9741447475841118,0.9741636291712527,0.9741541345249681
2813.5,0.9747324223460272,0.9762798468130224,0.9747431362699304,0.9756946279988125,0.9759052140634711,0.9759033366836432,0.9759697255639788,0.976045701202781,0.9760202567622454
2814.0,0.9767224667544702,0.978320855429597,0.9755031808364348,0.9774191821591908,0.9777600420201888,0.9777993076385394,0.9779083035006091,0.9780280741970951,0.9779923364043487
2814.5,0.9792674429722291,0.9803870569528209,0.976411381282542,0.979239296912449,0.9796974513613633,0.9797641442735483,0.9798966754246483,0.980044985969798,0.9800050464778903
2815.0,0.981478725890127,0.9824251300630167,0.9774494123290591,0.981107957811914,0.9816641055540217,0.9817443527573637,0.9818818435710661,0.9820435945867301,0.9820051480549644
2815.5,0.9843573765846267,0.984392919818357,0.9785969455241597,0.9829820230055865,0.9836131102488596,0.9836942905640612,0.9838204852802083,0.9839821044870003,0.9839499286560215
2816.0,0.98734483090043,0.9862577781967927,0.9798323085287429,0.9848230760881588,0.9855043452313476,0.9855758929104791,0.9856778234532496,0.9858280159929285,0.985805721564153
2816.5,0.9893348474960358,0.987995383573275,0.981133160281986,0.9865981115574299,0.9873047319469882,0.9873584795234488,0.9874267886297378,0.9875568344004245,0.9875468152193129
2817.0,0.991103611270385,0.9895889094955197,0.9824771529466413,0.98828002364118,0.9889883930212755,0.9890185971785123,0.9890474258628925,0.9891511740875811,0.9891546899955682
2817.5,0.992433502409853,0.9910283380714513,0.9838425537520588,0.9898478562256402,0.9905366219059637,0.9905397885731686,0.9905263978872624,0.990600072964372,0.9906174102526393
2818.0,0.9938685734463616,0.9923097602549996,0.9852088034371297,0.9912867893409991,0.9919376067203781,0.9919122007551175,0.9918564535824294,0.9918983526388037,0.9919290211330729
2818.5,0.9944222795588403,0.9934345832937828,0.9865569926389999,0.9925878658981901,0.9931858980082422,0.9931319972576094,0.9930357883020478,0.9930459256200999,0.9930888636341454
2819.0,0.9951936041332867,0.9944086334550643,0.9878702429166452,0.9937474890632829,0.9942816519491123,0.9942005865867514,0.994067279951214,0.9940470160644878,0.9941007840963165
2819.5,0.9954136239238293,0.9952411870856656,0.9891339847587753,0.9947667401742393,0.9952297092252274,0.9951237138594192,0.9949576264043076,0.9949093079145556,0.994972259308204
2820.0,0.995524833526668,0.9959439852257078,0.990336130528441,0.9956505777873577,0.9960385836103036,0.9959104801199576,0.9957164332334992,0.9956430611942613,0.9957134835218634
2820.5,0.9964085903844708,0.996530291251407,0.9914671455030261,0.9964069807814964,0.9967194353508548,0.9965723574143118,0.9963553083453421,0.9962602469192718,0.9963364719463932
2821.0,0.9971835356864744,0.9970140432403126,0.9925200246965497,0.9970460939988873,0.9972850958627811,0.997122260833158,0.9968870162653711,0.9967737484518403,0.9968542315136838
2821.5,0.997624797399759,0.9974091382989985,0.9934901867933018,0.9975794256358735,0.997749195739888,0.9975737253964678,0.9973247338120864,0.9971966669602722,0.9972800385951365
2822.0,0.9971810772738903,0.9977288692831104,0.9943752991510835,0.9980191335327387,0.9981254308372368,0.9979402193551801,0.9976814345203427,0.9975417549600513,0.9976268488751181
2822.5,0.9971798480721439,0.9979855182991515,0.9951750494042121,0.9983774244753995,0.9984269839271386,0.9982346090393719,0.9979694143380463,0.9978209877715655,0.997906849795204
2823.0,0.9977299169986894,0.998190098091157,0.9958908797425758,0.9986660781055458,0.9986661040811409,0.998468775790235,0.9981999578759324,0.9980452702073048,0.9981311529488333
2823.5,0.9992810246678785,0.9983522228721652,0.9965256995596751,0.9988960961256049,0.9988538337164183,0.9986533739877845,0.9983831340565787,0.9982242660961254,0.998309613723314
2824.0,0.9997222810759925,0.9984800845545194,0.9970835909956239,0.9990774688453729,0.9989998646905172,0.9987977112386898,0.9985277028937196,0.9983663318263909,0.9984507588107295
2824.5,0.9991661257133472,0.9985805082913859,0.9975695201286147,0.9992190450243346,0.9991124999094668,0.9989097273687555,0.9986411112897378,0.9984785318496424,0.998561798833453
2825.0,0.9985011634178022,0.9986590620470789,0.9979890643833979,0.9993284873706674,0.9991986952034223,0.9989960475250578,0.9987295547376406,0.9985667135655859,0.9986487027677172
2825.5,0.9986087407678063,0.9987201977009952,0.9983481643196362,0.9994122946795012,0.9992641570502764,0.999062085753492,0.9987980830045975,0.9986356205399558,0.9987163124092328
2826.0,0.9996049168113229,0.9987674051011461,0.9986529055133263,0.9994758719947818,0.9993134743205069,0.9991121781110451,0.998850730531021,0.9986890258628677,0.9987684780581224
2826.5,1.0003798476656063,0.9988033647722179,0.9989093339022758,0.9995236318597908,0.9993502658208248,0.9991497279572468,0.9988906557078615,0.9987298709576299,0.9988082002054907
2827.0,1.0004874223020062,0.9988300890726551,0.999123305851176,0.9995591121796895,0.9993773293693454,0.9991773499079112,0.9989202768047428,0.9987603987339787,0.9988377656976877
2827.5,1.0012623501580042,0.9988490450946268,0.9993003723869872,0.9995850990011916,0.9993967819188603,0.9991970025330636,0.9989413956637784,0.9987822732268303,0.9988588702044748
2828.0,1.0000424719502883,0.9988612552939599,0.999445695608832,0.9996037452394514,0.9994101834868476,0.9992101029032653,0.9989553030504972,0.9987966805040984,0.9988727215470943
2828.5,0.9992687069470602,0.998867373655491,0.9995639941972816,0.9996166787529762,0.9994186401244018,0.9992176183468414,0.9989628616084516,0.9988044075341312,0.9988801204166863
2829.0,0.9998187651622048,0.9988677361882785,0.9996595141838428,0.9996250949646984,0.9994228827584212,0.9992201322174528,0.9989645636649034,0.9988058968593585,0.9988815162170238
2829.5,0.9997087256334084,0.9988623848346307,0.9997360204649806,0.9996298302994158,0.9994233194713128,0.999217881139433,0.998960561750627,0.9988012754048071,0.9988770362786441
2830.0,0.9994862525143522,0.9988510636597083,0.9997968030788773,0.9996314129600662,0.999420058724953,0.9992107612427745,0.9989506697809235,0.9987903557101891,0.9988664866724724
2830.5,0.9981539502914261,0.9988331857076183,0.9998446868118548,0.9996300869597007,0.99941290035577,0.9991983005494743,0.9989343326233852,0.9987726075279942,0.9988493225242678
2831.0,0.9979314796373284,0.9988077684538283,0.9998820127177079,0.9996258038971577,0.9994012901176761,0.999179594236725,0.9989105615416675,0.9987470973516676,0.998824585380897
2831.5,0.9980426829836385,0.9987733356822938,0.999910495023209,0.9996181748580766,0.9993842324841979,0.9991531993660875,0.9988778331016652,0.998712393355872,0.9987908051444376
2832.0,0.9971564938147275,0.9987277842310526,0.9999306708089171,0.9996063723576099,0.9993601558157134,0.9991169862849801,0.9988339499479035,0.9986664338175286,0.9987458647524879
2832.5,0.9973765041343512,0.9986682157529175,0.9999401990278141,0.9995889699854581,0.9993267244523573,0.9990679457723596,0.9987758638076544,0.9986063587339746,0.9986868275420133
2833.0,0.9991451882279646,0.9985907367620773,0.9999293007119372,0.9995637062587537,0.9992805945089873,0.9990019545953982,0.9986994645230679,0.9985283074287332,0.998609730457338
2833.5,1.0000289122998844,0.9984902350085034,0.9998700139617612,0.999527160381213,0.999217114855157,0.9989135078457823,0.9985993440941564,0.9984271897013176,0.9985093512109663
2834.0,1.0003613510180793,0.9983601466622525,0.9996940753804584,0.999474332698086,0.999129982583869,0.9987954343812699,0.9984685516631219,0.9982964446008283,0.9983789642304912
2834.5,0.9992539260829176,0.9981922366095587,0.9992539268201214,0.9993981332844913,0.9990108735237783,0.9986386216789374,0.9982983637711648,0.9981278089343681,0.9982101084524116
2835.0,0.99792163892659,0.9979764226609837,0.9982663199437712,0.9992887996980333,0.9988490827854645,0.9984317876498637,0.998078103316815,0.9979111264860673,0.9979923990458578
2835.5,0.9978116033639272,0.9977006824755619,0.996252657652095,0.9991332900115393,0.9986312268831129,0.9981613480697287,0.9977950491775622,0.9976342374489326,0.9977134237530195
2836.0,0.9970342285719889,0.9973510878854771,0.9925148327072579,0.9989147288139926,0.9983410755360917,0.9978114371866542,0.9974344846746299,0.9972829940960419,0.9973587710110128
2836.5,0.996811762314572,0.996912013111691,0.9862087157403592,0.9986120186691336,0.997959594639181,0.9973641431866238,0.9969799348696118,0.9968414512084345,0.9969122393012532
2837.0,0.9963680595991923,0.9963665590921154,0.9765741242510821,0.9981997615766462,0.9974652880064765,0.9968000167231394,0.9964136379341145,0.9962922761109767,0.9963562731060011
2837.5,0.995924357977656,0.9956972241768918,0.9633224722568993,0.9976486556721659,0.9968349198747156,0.9960988971520505,0.99571728277808,0.9956174115666533,0.9956726586499813
2838.0,0.9949257528838574,0.9948868310862127,0.9470711754128062,0.9969265313687846,0.9960446788256175,0.9952410759580614,0.9948730229815516,0.9947990043933362,0.9948434914267843
2838.5,0.9928245961331726,0.993919692138226,0.9296014907426525,0.9960001581827295,0.9950718044532482,0.9942087804196016,0.993864746691981,0.9938205842429689,0.9938523981258848
2839.0,0.9912710941239151,0.9927829623808424,0.9137000978135202,0.9948378813994979,0.9938966414515303,0.9929879157099082,0.9926795466150582,0.9926684435480868,0.9926859610304593
2839.5,0.991712343544256,0.9914680991439917,0.9024939836425074,0.9934130357231628,0.9925050167283825,0.9915699564185033,0.9913092993743121,0.9913331370877525,0.9913352591174883
2840.0,0.9913810814858177,0.9899723254108349,0.8984625576721658,0.9917079399395667,0.9908907635920331,0.9899538383602074,0.9897522381604733,0.9898109970861889,0.9897974159718093
2840.5,0.988612607366752,0.9882999949129215,0.9025471666146921,0.9897181229796622,0.9890581580507242,0.9881476811017084,0.9880143983308635,0.9881055595534921,0.988077042262398
2841.0,0.9875052146587793,0.9864637924412859,0.9137942845623271,0.9874562998778867,0.9870240050191196,0.9861701853712395,0.9861108457052332,0.9862288342115817,0.9861874939293521
2841.5,0.9861765901286997,0.9844857854124878,0.9297168905736195,0.9849555469122495,0.9848191374109607,0.9840516107270609,0.9840666733459196,0.9842024370472914,0.9841519489844115
2842.0,0.9838506012209784,0.9823984732981861,0.947187192481582,0.9822711609253225,0.9824891848532346,0.9818343522020234,0.9819178759813795,0.9820587436307059,0.9820044379580246
2842.5,0.9803060176170179,0.9802461284851423,0.963423582287873,0.9794808574684355,0.9800946292075329,0.9795732792200322,0.979712353130353,0.9798423810655502,0.979791115243802
2843.0,0.9766526392755274,0.9780867785256696,0.9766526577476088,0.9766832525018562,0.977710342817805,0.9773360964637543,0.9775113549671148,0.9776124448200164,0.9775721255709099
2843.5,0.9749903710922011,0.9759949076340398,0.9862643125843539,0.9739948706115924,0.9754248586524723,0.9752038518534293,0.9753914531793181,0.9754455490142009,0.9754241642237451
2844.0,0.9721131378561607,0.9740639945047681,0.9925518651601345,0.9715459406232466,0.9733392704834132,0.973271066256665,0.9734462671379386,0.9734387993144034,0.9734428865467606
2844.5,0.9710057750404756,0.9724061693742319,0.9962773267122716,0.9694745340578462,0.9715646051553756,0.9716436276699675,0.9717855380283106,0.9717097895665898,0.9717424905270545
2845.0,0.9711133811100925,0.9711443960484958,0.9982845862017231,0.9679170710154285,0.9702149763435559,0.9704311885906485,0.9705274689711845,0.9703886208746094,0.9704478807824893
2845.5,0.9702272546271313,0.9703933460333141,0.9992705960483672,0.9669923442384087,0.9693935059710485,0.9697313890402984,0.9697809471543394,0.9695976269627582,0.9696755062583806
2846.0,0.9704472908178559,0.9702314913249097,0.9997127681719497,0.9667793853323061,0.9691716537518095,0.969608084838094,0.9696199849901269,0.9694213011280228,0.969505286970534
2846.5,0.9724371810673296,0.9706765818952139,0.9998935700613233,0.967297374794731,0.9695699213463983,0.9700730083822972,0.970061370769863,0.9698795291449778,0.9699557927758603
2847.0,0.9739882300531644,0.9716794987009312,0.99996027037322,0.9685000454293676,0.9705515302667916,0.9710820395463737,0.9710590443281307,0.9709205952916,0.9709778408825147
2847.5,0.9738746005036619,0.9731406952935325,0.9999812543247335,0.9702886793978658,0.972033499735234,0.9725486286775786,0.9725190161629588,0.9724387983404454,0.9724709084332844
2848.0,0.9738734001067281,0.9749383405169271,0.9999849045476185,0.9725345685699258,0.9739075542837106,0.9743656250771408,0.9743250448258097,0.9743048888062319,0.9743114612330496
2848.5,0.9753120128529557,0.9769529507477047,0.9999816355322924,0.9750990308285516,0.9760593504625853,0.9764241958793931,0.9763613434102745,0.9763926778883034,0.9763778387063609
2849.0,0.9785204657463317,0.9790808657196888,0.9999745925302984,0.9778463628868972,0.978380254005826,0.9786246198636244,0.9785253477570239,0.9785934525473972,0.9785639466829431
2849.5,0.9816164822735532,0.9812378451183634,0.9999641923791842,0.9806514429486157,0.9807726055842714,0.9808802039386656,0.98073160736904,0.9808196325825846,0.9807830282547907
2850.0,0.983831198223152,0.9833575432350408,0.9999498195607908,0.9834047382875634,0.9831516869524461,0.9831177443627739,0.9829110178587317,0.9830028999413062,0.9829662945307652
2850.5,0.9860422819976016,0.9853886737175028,0.9999303767029014,0.9860159856172632,0.9854466455042689,0.9852770379000823,0.9850087866679744,0.9850909644473033,0.9850602350980284
2851.0,0.9870384121365798,0.9872926064469352,0.9999044283483056,0.9884165745726272,0.9876011473324996,0.9873104374945486,0.9869826744093974,0.9870448530049942,0.9870243399131013
2851.5,0.988694600408202,0.9890417080336747,0.9998702188077218,0.9905603174551102,0.9895736940715446,0.9891825126604931,0.988801776339175,0.9888370496593442,0.9888295303890425
2852.0,0.9903544112990913,0.9906181531354916,0.9998256603697839,0.9924224733705225,0.9913373403422922,0.9908695651223025,0.9904455931620628,0.9904501833040354,0.9904570191528372
2852.5,0.9927903313822165,0.9920128585417877,0.9997683238483369,0.99399721325425,0.992878660564292,0.9923587808979943,0.9919030842501109,0.9918758817823216,0.9918972505919218
2853.0,0.993231564245293,0.993224312241008,0.999695443911071,0.9952939584948662,0.994195996566432,0.9936469393232417,0.9931715152191727,0.9931135422926005,0.9931487005990736
2853.5,0.9936727960206578,0.9942572166657,0.9996039463895893,0.9963331385401191,0.9952971608417306,0.994738730989119,0.9942550517367711,0.9941689258725336,0.994216464062449
2854.0,0.9936715712386024,0.9951209751279532,0.9994905032723815,0.9971419016400037,0.9961968440414184,0.995644820583991,0.9951631539658249,0.9950526004155262,0.9951106690241186
2854.5,0.9942216017751514,0.9958281112557126,0.9993516200846397,0.99775021490161,0.996913985166394,0.9963798244086496,0.995908880527656,0.9957783203487034,0.9958448158339931
2855.0,0.9958813935785048,0.9963927311627391,0.9991837589358453,0.9981876479969848,0.997469327576074,0.996960367087699,0.9965072253954778,0.9963614511817352,0.9964341569648019
2855.5,0.9972075275796105,0.9968291304689058,0.998983498419338,0.9984809868470688,0.9978833242347561,0.9974033523252431,0.9969735989073666,0.9968175383588892,0.9968942225489893
2856.0,0.9983124316674598,0.9971506257664708,0.9987477287536948,0.9986526964627208,0.998174489666802,0.9977245418880459,0.9973225378113925,0.9971610960433825,0.997239571526531
2856.5,0.9976475220598836,0.9973686625565263,0.998473877163014,0.9987201606191236,0.9983582370833551,0.9979374957386054,0.997566698994729,0.997404663393771,0.9974828190386197
2857.0,0.9973162665682566,0.9974922255888614,0.9981601547086788,0.9986955736551112,0.9984461946215109,0.9980528910748618,0.9977161640635839,0.9975581506710332,0.9976339643357067
2857.5,0.9975362631320404,0.9975275562692346,0.9978058119166355,0.9985863414207883,0.9984459668066505,0.9980782120059293,0.9977780606785583,0.997628478714773,0.9977000235025386
2858.0,0.9978650586060089,0.9974781660246638,0.9974113869843414,0.9983958543213696,0.9983612941089228,0.9980177846574187,0.9977564920618385,0.9976195034683703,0.9976849582570317
2858.5,0.9969789275472791,0.9973451230329778,0.9969789275468625,0.9981245141358818,0.998192559904614,0.9978731224241271,0.9976527567622855,0.9975322105530653,0.9975898842366018
2859.0,0.9959839994886773,0.9971275803870825,0.9965121653866991,0.9977709177178633,0.9979375942329612,0.9976435395528522,0.9974658337530183,0.9973651603130649,0.9974135365556097
2859.5,0.9948730215624885,0.996823504501385,0.9960166234928185,0.9973331177224422,0.9975927219156672,0.9973269849657025,0.9971931002365971,0.9971151579739544,0.9971529638172838
2860.0,0.9950930197819272,0.9964305523018826,0.99549963680703,0.9968098898175283,0.9971539952064715,0.9969210400013001,0.99683123901875,0.9967781141496159,0.9968044118970202
2860.5,0.9960891154372841,0.9959470351667051,0.9949702719683508,0.996201937758016,0.9966185373408676,0.996424013169248,0.996377278660024,0.9963500473709697,0.9963643452490615
2861.0,0.9964215368849848,0.9953728996846846,0.9944391372935606,0.9955129655505854,0.9959859056912883,0.9958360539872997,0.995829694998601,0.995828164793255,0.9958305384203573
2861.5,0.99520176538309,0.9947106555348315,0.9939180817938854,0.9947505449837213,0.9952593675354847,0.9951602007785352,0.9951894920883956,0.9952119452359655,0.9952031591608053
2862.0,0.9942032202601152,0.993966196752853,0.9934197906721609,0.993926712989808,0.99444697620046,0.9944032802196525,0.9944611819123387,0.9945041490713372,0.9944857653677468
2862.5,0.9935383255518201,0.9931495026067322,0.9929572937273325,0.9930582516797456,0.9935623502238443,0.9935765966505317,0.9936536050928569,0.993711703744112,0.9936861617658802
2863.0,0.992543411544361,0.9922752729107741,0.9925434115444394,0.9921666362553233,0.9926251010769349,0.992696392322632,0.992780588090296,0.9928464734099167,0.9928171189552729
2863.5,0.9909900037055049,0.991363639972871,0.992190171367373,0.9912776770452895,0.9916609257277893,0.9917841242443272,0.9918615168336581,0.991926019801203,0.9918970493848945
2864.0,0.9903251154162104,0.9904411574082576,0.9919082293131866,0.9904209129807944,0.9907014574341426,0.9908666679033362,0.990921997694936,0.9909745737451562,0.9909508367723814
2864.5,0.9901026727833346,0.9895421715926975,0.9917063374473514,0.9896287969001668,0.9897839865790296,0.9899765612036201,0.9899947906383886,0.9900244661826062,0.9900110367439571
2865.0,0.9891077679155951,0.9887102221983055,0.991590892829765,0.9889355985568166,0.9889509973307464,0.9891522237129611,0.9891209564010307,0.989117991091713,0.9891194042196874
2865.5,0.9873331505065441,0.9879981334759379,0.9915656009279311,0.9883757317769489,0.9882489858855618,0.9884375941951594,0.9883504267236588,0.9883087731235457,0.9883278806939481
2866.0,0.9867806938863012,0.9874643313738906,0.9916312781003556,0.9879810417655469,0.9877253611134756,0.9878799058457968,0.987740028288749,0.9876601732609721,0.9876968070933837
2866.5,0.9876643613089556,0.9871631839279732,0.99178580783731,0.9877768446507104,0.9874221796348973,0.9875240656420748,0.9873463842377302,0.9872373044696148,0.9872873413659641
2867.0,0.9874419233264182,0.9871306788981805,0.9920242540310594,0.9877774661257555,0.9873672414333444,0.9874035690554583,0.9872131581607906,0.9870916009606155,0.9871472829423947
2867.5,0.9875495031695333,0.987372226789938,0.9923391228191464,0.9879831205111105,0.9875662863803512,0.9875311911571378,0.9873573384684957,0.9872436304930451,0.9872955298891062
2868.0,0.9877695060769891,0.9878606738427833,0.9927207536246107,0.9883798669629565,0.9880011959817842,0.9878948702238106,0.9877630289754574,0.9876750629996318,0.987714911775708
2868.5,0.9885443712878657,0.9885459893833314,0.9931578109341926,0.9889426698662909,0.9886354894752309,0.9884616363715828,0.9883873259681518,0.9883359213437417,0.9883587824677277
2869.0,0.9890980150339178,0.9893698708261967,0.993637841925557,0.9896398537815937,0.9894233547287168,0.9891868607243927,0.9891739406748289,0.989161563338315,0.9891664063837969
2869.5,0.9905329079978579,0.9902772850148907,0.9941478617922965,0.9904370940576135,0.9903174064334842,0.9900234084570789,0.9900660900836303,0.9900884393777176,0.9900773693819929
2870.0,0.9911953441623412,0.9912219013064871,0.9946749286859071,0.9913001656070287,0.9912731726391163,0.9909273672066985,0.9910137879749376,0.9910625174791969,0.9910394869254174
2870.5,0.992078997430626,0.9921669065499407,0.9952066734088254,0.9921966430132703,0.9922510035855003,0.9918603542477069,0.9919759538644648,0.9920411572417848,0.9920108046459704
2871.0,0.993075071018797,0.993083840144678,0.9957317548511057,0.9930970183830563,0.9932167817495735,0.9927899272267285,0.9929199062308206,0.9929918464121358,0.9929586982049702
2871.5,0.993186269385869,0.9939511768136247,0.9962402199284822,0.9939755393719125,0.9941422876418877,0.9936893988707497,0.9938202472414607,0.9938903577451776,0.9938583724175828
2872.0,0.9938486990141354,0.994753268495502,0.9967237555787647,0.9948108500867231,0.9950054619686759,0.9945376331969037,0.994657964147487,0.9947193287578557,0.9946916829382869
2872.5,0.9942899093633631,0.9954796376130105,0.9971758293072137,0.9955864018672363,0.995790502785192,0.9953189007672657,0.9954198233781232,0.9954673265931562,0.9954463521750442
2873.0,0.9960584228657534,0.9961244304794123,0.9975917230156438,0.9962905843687236,0.9964876883362953,0.9960226863534993,0.9960978793615198,0.9961281580424473,0.9961153698025866
2873.5,0.9978269320086814,0.9966858669766051,0.997968471739126,0.9969165602883927,0.9970928781732727,0.9966433427608434,0.996688929465262,0.9967002045669932,0.9966963820781625
2874.0,0.997938123833718,0.9971656072475243,0.9983047239966703,0.9974618305912035,0.9976067230759197,0.9971795480122233,0.9971938359847863,0.9971856728138718,0.9971909745073947
2874.5,0.9986005435229517,0.9975680300616697,0.9986005435234316,0.9979275914344338,0.9980336689866943,0.9976335860534724,0.9976167194181785,0.9975897500185955,0.9976038439447975
2875.0,0.9989329504032517,0.9978994616803376,0.9988571732060276,0.9983179625556867,0.9983808629020431,0.9980105111026233,0.9979640780158131,0.9979197125494652,0.9979419113416745
2875.5,0.9979344339110371,0.9981674098439738,0.9990767812987168,0.9986391699671896,0.9986570639747416,0.9983172701801447,0.9982439066335933,0.9981840567918402,0.9982134460089255
2876.0,0.998154419680414,0.9983798526201736,0.9992622078088753,0.9988987567541056,0.9988716398962656,0.9985618523167012,0.9984648815945676,0.9983917155324386,0.9984272661251995
2876.5,0.999150472276147,0.9985446146877806,0.9994167257403234,0.9991048789919562,0.9990336964620935,0.9987525135932075,0.9986356571031693,0.9985514013636311,0.9985920588047268
2877.0,0.9989280256199965,0.9986688415000201,0.9995438281288247,0.9992657235753734,0.9991513555399473,0.9988971015570803,0.9987642909293499,0.998671090539929,0.998715835067233
2877.5,0.9988143737349301,0.9987585605952931,0.9996470479136138,0.9993890646728519,0.9992311702403626,0.9990024769190807,0.9988577888468789,0.9987576326846976,0.9988055069652831
2878.0,1.0000316364812756,0.9988183039145716,0.999729813955101,0.9994819581442635,0.9992776508389221,0.9990740101916981,0.9989217333780314,0.9988164481506183,0.9988665505259806
2878.5,0.9998091895615856,0.9988507593717282,0.9997953428074241,0.9995505600075557,0.9992928739120698,0.999115120868894,0.9989599467296499,0.9988512589927061,0.998902702732095
2879.0,0.9995867431902297,0.9988564274368965,0.9998465603763881,0.9996000462881537,0.9992761611497406,0.9991268310200367,0.9989741344975472,0.9988637948298024,0.9989156372492275
2879.5,0.9994730910535969,0.9988332812245678,0.999886032095432,0.9996346067973773,0.999223841853967,0.9991073267586223,0.9989634703874581,0.9988534256534157,0.9989045763616449
2880.0,0.9998054927615593,0.9987764660672741,0.9999158263468163,0.9996574832714953,0.9991291495918588,0.9990515604309879,0.9989241172594497,0.9988167047771883,0.9988658300192359
2880.5,0.999804260500959,0.9986781218985997,0.9999370688650114,0.9996710207714267,0.998982340604533,0.9989509795084739,0.9988487380693204,0.9987468599920049,0.9987923092529057
